customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST1410,44.0,Male,South,Secondary,Salaried,197362.75444398657,332092.8334666463,Car,628.3271494802285,2,11,13.33,2019-12-15,1
CUST1411,,Female,South,Graduate,,373734.74041081476,30277.94733902125,Car,576.9984828988707,2,140,13.81,2018-03-25,0
CUST1412,19.0,Male,West,Secondary,Self-Employed,,142109.34769345273,Car,805.7988071637583,2,55,24.91,2020-08-13,0
CUST1413,,Male,North,Graduate,Unemployed,607254.7141516237,150354.9830504027,Home,691.9784677115128,1,155,6.7,2019-01-11,0
CUST1414,34.0,Male,West,Secondary,Salaried,141520.21265532984,65631.86482385537,Home,649.0274321040031,3,94,34.65,2020-12-12,0
CUST1415,57.0,Male,East,Graduate,Unemployed,409643.23924943403,25839.030913819766,Home,807.4816575054737,3,112,39.22,2023-03-06,0
CUST1416,50.0,Male,West,Secondary,Salaried,192913.1822570869,55789.029552958425,Home,,1,13,18.59,2022-02-28,0
CUST1417,26.0,Female,South,Primary,Salaried,759972.2650825355,285778.58742709795,Business,,0,178,10.29,2021-07-03,0
CUST1418,60.0,Female,East,Secondary,Self-Employed,708204.2712748386,425236.995420913,Business,,1,42,25.19,2019-08-09,0
CUST1419,65.0,Male,North,Graduate,Salaried,258120.97883304636,1129987.9462841756,Business,687.3661540945599,0,115,14.95,2021-05-28,0
CUST1420,56.0,Male,West,Secondary,Salaried,279392.4989803716,126300.9742995105,Education,725.5669145746367,1,17,17.66,2022-08-06,0
CUST1421,46.0,Male,North,Secondary,Salaried,335453.88342984184,248684.9976370044,Business,796.352959327344,0,11,18.34,2018-04-10,0
CUST1422,59.0,Male,West,Graduate,Self-Employed,114499.29710781308,711731.0661640604,Education,684.3416224569709,2,143,11.83,2018-05-09,0
CUST1423,43.0,Male,West,Secondary,Self-Employed,541219.877983799,65692.94893552075,Education,611.1651600075706,1,71,19.56,2020-07-06,0
CUST1424,52.0,Male,North,Post-Graduate,Salaried,375604.9751853571,336148.0527799623,Education,627.2634293462826,2,45,7.91,2018-08-07,0
CUST1425,67.0,Male,North,Post-Graduate,Salaried,791832.4136984056,371602.5671829526,Car,762.4202014572218,2,161,5.49,2019-04-22,0
CUST1426,42.0,Female,East,Graduate,Salaried,,43296.38198318305,Car,723.472463520826,0,169,19.73,2022-12-12,0
CUST1427,41.0,Male,North,Secondary,Salaried,305140.0806737927,513769.27381309145,Education,667.8962921256664,1,20,27.71,2022-01-21,0
CUST1428,30.0,Male,West,Graduate,Salaried,179169.01284456757,439302.14230590675,Home,,2,48,12.72,2018-01-22,0
CUST1429,24.0,Female,North,Primary,Self-Employed,242177.36790400237,28493.407510756057,Car,667.8994123005443,0,54,12.37,2022-09-10,0
CUST1430,53.0,,North,Secondary,,217686.40617763737,43875.76369289055,Car,766.732732092202,1,138,22.73,2019-07-14,0
CUST1431,62.0,Male,West,Secondary,Salaried,804184.6671584381,32593.664350633153,Home,624.7732937721443,2,22,16.28,2019-09-21,0
CUST1432,37.0,Male,East,Post-Graduate,Salaried,290989.62446227396,121895.66155233869,Other,,1,151,12.39,2020-10-15,0
CUST1433,18.0,Male,West,Primary,Salaried,476634.58678243286,197974.97504729158,Home,807.1766141505387,1,55,19.16,2021-09-14,0
CUST1434,25.0,Female,South,Graduate,Unemployed,352054.7413482588,210007.56692053383,Home,681.7538130427762,0,7,16.5,2023-03-27,0
CUST1435,63.0,Male,East,Graduate,Salaried,206554.76052990588,97879.90559933422,Home,674.4469868600565,0,93,8.81,2022-09-11,0
CUST1436,,Male,South,Secondary,Salaried,399919.97600862494,626462.0225130861,Business,726.9694483802417,0,58,15.57,2022-02-12,0
CUST1437,,Female,East,Primary,Salaried,60572456.043113485,134820.44451655942,Car,610.7762749025792,3,53,18.02,2022-12-14,0
CUST1438,29.0,Female,East,Post-Graduate,Salaried,214345.4756439493,31655.04601096362,Education,732.5347200543534,1,32,12.59,2023-03-13,0
CUST1439,68.0,Female,South,Graduate,Salaried,718892.9041087484,109249.86041038523,Business,653.2090932468459,2,42,26.12,2018-12-05,0
CUST1440,40.0,Male,South,Graduate,Salaried,265711.7748535089,209346.46202140907,Home,,0,32,20.94,2023-03-11,0
CUST1441,32.0,Male,North,Secondary,Salaried,331111.2313743067,151155.853658449,Home,572.6386128830873,3,36,14.32,2023-02-26,0
CUST1442,45.0,Other,East,Secondary,Salaried,608291.7353865103,99997.0929597349,Home,711.5466331576291,0,45,17.58,2018-06-28,0
CUST1443,51.0,Female,North,Secondary,Salaried,,55196.050483356354,Education,663.8137200166575,1,40,13.62,2019-02-25,0
CUST1444,19.0,Male,East,Primary,Salaried,452500.84775022353,447541.8753181825,Education,630.6749691313668,0,107,14.7,2022-02-14,0
CUST1445,49.0,Male,North,Primary,Unemployed,366291.77810791053,1409611.7704428027,Home,733.9941205448918,2,40,14.97,2020-10-03,0
CUST1446,40.0,Male,East,Graduate,Salaried,478121.80635529495,119948.60429916171,Home,669.6174654002514,0,111,6.79,2018-02-18,0
CUST1447,39.0,Female,East,Secondary,Salaried,106038.39629317002,140163.45308193655,Home,,1,130,16.67,2023-01-25,0
CUST1448,68.0,Male,North,Secondary,Salaried,147589.6269961653,260608.22683482137,Education,768.5998344550412,5,91,19.28,2023-04-14,0
CUST1449,42.0,Male,North,Graduate,,,336853.73699673166,Home,,0,70,56.3,2020-02-06,0
CUST1450,39.0,Male,North,Graduate,Self-Employed,824315.6808806787,144407.24379386514,Home,604.3740205467002,1,142,20.49,2018-01-30,0
CUST1451,39.0,,East,Primary,Salaried,256198.54208173256,608284.1839914507,Car,642.0777621492657,1,74,11.86,2018-03-26,0
CUST1452,66.0,Female,West,Graduate,Self-Employed,382155.5442824645,225247.4046350726,Education,712.1503942726322,1,83,7.24,2020-02-28,0
CUST1453,69.0,Male,North,Primary,Salaried,527989.4343256899,169636.62055176005,Education,735.5713831101536,2,97,9.7,2022-03-06,1
CUST1454,59.0,Female,East,Primary,Salaried,670601.6416180397,280090.1516541904,Car,652.6330606846268,2,96,12.81,2022-04-19,0
CUST1455,23.0,Other,South,Primary,Self-Employed,131057.7883030506,783360.7301043144,Education,693.8497435669499,1,26,12.93,2018-11-25,0
CUST1456,32.0,Male,South,Graduate,Salaried,259984.12535662376,415640.937875357,Car,693.411097447578,2,24,14.6,2019-09-02,0
CUST1457,60.0,Male,West,Primary,Salaried,362381.3437437606,30208.918063637357,Other,703.1629429538558,1,37,13.45,2019-03-10,0
CUST1458,54.0,Male,South,Primary,Salaried,674606.015254187,120982.78783290087,Home,597.4736840463768,4,147,14.65,2019-08-11,0
CUST1459,50.0,Female,South,Secondary,Self-Employed,1980892.9586699654,178976.62708612703,Education,580.9477508629365,2,139,13.31,2022-09-07,0
CUST1460,25.0,Male,North,Graduate,Salaried,385847.1416447531,114408.1036143196,Car,521.8534090507021,0,94,16.6,2023-02-20,0
CUST1461,61.0,Male,North,Secondary,,190196.59424161536,321149.5506537182,Home,687.3892766772938,3,54,10.47,2021-06-26,0
CUST1462,61.0,,North,Secondary,Salaried,563183.5336777949,457562.00391194917,Education,584.5066840996708,3,14,8.76,2023-02-19,0
CUST1463,22.0,Male,North,Primary,Self-Employed,977347.4269763199,348581.9011767897,Home,829.5707945000565,1,83,14.6,2021-03-03,0
CUST1464,,Female,East,Secondary,,472035.0274850876,1155156.8262527075,Car,725.7881238126384,1,41,20.43,2019-11-21,0
CUST1465,21.0,Male,South,Graduate,Self-Employed,256789.22030397062,99551.69436675323,Car,597.2693142622122,1,63,9.4,2021-10-20,0
CUST1466,23.0,Male,South,Graduate,Salaried,786066.2574651585,539839.3763515886,Home,759.4591520643628,0,92,12.34,2022-10-30,0
CUST1467,62.0,Male,North,Secondary,Unemployed,658768.4401602555,383774.6681404435,Car,759.6248811986084,0,108,15.29,2022-05-18,0
CUST1468,49.0,Female,North,Secondary,Salaried,239031.708457202,132424.30478917685,Car,765.3106908447744,2,67,15.1,2022-12-09,0
CUST1469,69.0,Male,East,Primary,,556184.5099003143,351181.8222703332,Education,623.4349813146637,3,25,23.96,2019-03-01,0
CUST1470,47.0,Female,West,Secondary,,804808.2591154325,47474.91059721113,Business,730.1238034424522,0,108,26.31,2021-12-09,0
CUST1471,64.0,,North,Primary,Salaried,899086.0492792516,409369.720204097,Home,766.4967100206532,2,83,18.38,2020-02-09,0
CUST1472,52.0,Male,West,Graduate,Salaried,425121.63833940716,209998.41211952403,Car,789.960000483004,0,41,30.11,2022-08-07,0
CUST1473,57.0,Other,South,Post-Graduate,Unemployed,356879.0944146738,106430.27943966238,Business,573.3380015523545,0,49,13.67,2019-05-27,0
CUST1474,69.0,Male,South,Post-Graduate,Unemployed,923904.779892092,286616.6131333668,Home,664.7656125163309,1,146,25.03,2021-11-09,0
CUST1475,33.0,Male,South,Graduate,Salaried,214036.89768096732,276540.3498556597,Car,620.9193570841503,3,47,12.1,2021-11-12,0
CUST1476,30.0,Male,North,Graduate,Unemployed,,78768.04847994493,Business,810.4886985564481,0,120,19.07,2023-01-13,0
CUST1477,67.0,Female,North,Graduate,Salaried,194460.43913350854,27717.249357100893,Education,714.3740133698126,1,89,22.69,2020-10-08,0
CUST1478,59.0,Male,East,Secondary,Salaried,838379.1834628909,162123.6538505359,Home,742.3873463067572,1,88,16.91,2022-01-12,0
CUST1479,47.0,Male,South,Graduate,Self-Employed,378954.97996364767,230708.88164040525,Car,713.344874899113,4,165,10.15,2019-07-18,0
CUST1480,36.0,Male,West,Secondary,Self-Employed,947090.5083764306,543091.7357259527,Car,,0,7,7.13,2018-10-30,0
CUST1481,34.0,,South,Secondary,,594126.5684308782,678526.1882401448,Other,619.5698315327938,0,108,21.72,2018-04-09,0
CUST1482,36.0,Male,North,Graduate,Salaried,212366.29343817855,208120.93022319133,Home,648.7443404007181,0,91,14.35,2023-06-20,0
CUST1483,45.0,Female,East,Secondary,Self-Employed,1040047.1839242572,370406.3038721144,Other,685.0060755150913,1,176,14.86,2021-08-22,0
CUST1484,43.0,Female,North,Secondary,Salaried,1122138.9063542308,164643.77800430192,Car,634.5990002553208,2,115,34.82,2019-07-11,0
CUST1485,54.0,Male,South,Post-Graduate,Salaried,,362686.128839891,Home,621.6779747166778,1,91,10.25,2018-02-11,0
CUST1486,43.0,Other,East,Primary,Salaried,280140.70701408654,77290.8853304126,Car,665.6025908937721,1,95,23.81,2020-09-17,0
CUST1487,40.0,Male,West,Secondary,Unemployed,368203.71132905915,135931.73614868982,Education,,2,39,11.37,2019-04-13,0
CUST1488,26.0,Other,East,Post-Graduate,Self-Employed,482751.0283323087,271436.2718178537,Home,683.4871963124205,1,157,15.05,2019-03-16,0
CUST1489,29.0,Male,East,Graduate,Self-Employed,,24581.211168552905,Home,,0,100,9.55,2018-11-23,0
CUST1490,18.0,Male,East,Graduate,Salaried,1221277.430973816,340448.73332801304,Business,632.0598938356995,1,90,11.33,2019-07-23,0
CUST1491,18.0,Male,West,Secondary,Salaried,482432.3019296164,471265.13631201774,Other,615.0663087780324,1,140,20.22,2018-02-02,0
CUST1492,64.0,Female,North,Secondary,Salaried,87377.33226205551,147349.02030140418,Home,680.4267144031949,1,120,31.41,2019-02-16,0
CUST1493,51.0,Male,North,Graduate,Salaried,542321.0713807292,168525.73035940388,Home,,2,150,20.32,2022-07-08,0
CUST1494,49.0,Male,North,Graduate,Salaried,359010.01424334163,496426.20268087444,Business,725.5610087761924,1,96,19.16,2020-03-22,0
CUST1495,65.0,Male,North,Graduate,Self-Employed,422964.72678188543,393642.15197758866,Education,573.1162870437769,1,160,58.82,2021-02-11,0
CUST1496,42.0,Male,East,Primary,Salaried,354629.329436458,104971.83653041588,Home,740.1825532707635,0,144,21.76,2019-05-23,0
CUST1497,57.0,Male,East,Primary,Salaried,718002.155391597,117881.71456015925,Other,725.0666322367375,2,6,10.31,2018-02-25,0
CUST1498,62.0,Female,South,Post-Graduate,Salaried,866149.3802048852,303983.7223589177,Home,,0,169,7.09,2022-04-29,0
CUST1499,,Female,North,Secondary,Salaried,,227068.87186377987,Education,755.8528631212328,3,128,19.88,2022-10-14,0
CUST1500,33.0,Male,East,Graduate,Salaried,,64252.79180516821,Car,629.0642323351899,1,8,8.14,2021-10-07,1
CUST1501,56.0,Female,South,Primary,Unemployed,431575.470602475,112740.52643062995,Car,659.0138063128127,1,173,9.97,2021-09-14,0
CUST1502,22.0,Male,East,Graduate,Self-Employed,447646.78314685414,595604.4689405418,Home,805.3324459875033,3,177,19.14,2019-06-30,0
CUST1503,39.0,Female,South,Post-Graduate,Self-Employed,273359.2043299984,311327.83489535877,Education,801.1728267034931,1,113,27.66,2021-07-17,0
CUST1504,46.0,Female,South,Graduate,Salaried,626157.4832576414,1086716.2947207273,Other,674.6388007777854,0,115,14.26,2018-07-15,0
CUST1505,20.0,Male,North,Primary,Salaried,,384192.65090098925,Car,722.2177997267945,1,38,9.0,2019-02-17,0
CUST1506,29.0,Female,North,Graduate,Salaried,1114888.261402717,731717.885115012,Car,990.0,1,91,15.28,2019-09-29,0
CUST1507,43.0,Male,West,Graduate,Self-Employed,939600.3160873099,80896.70386480435,Home,803.0351242507473,1,17,14.35,2021-01-07,0
CUST1508,33.0,Male,West,Secondary,Self-Employed,293195.54352618626,389038.21936929657,Business,704.1696272956654,0,11,17.44,2022-11-26,0
CUST1509,68.0,Female,East,Graduate,Salaried,723733.8727397658,25106.17282215633,Other,595.1399170831578,1,36,9.01,2022-08-08,0
CUST1510,54.0,Male,North,Graduate,Salaried,250052.94893112045,297742.0942055238,Business,646.6795850051728,2,27,10.82,2021-01-11,0
CUST1511,39.0,Male,South,Graduate,Salaried,671694.7401458212,178381.24907533827,Car,850.0,1,51,27.43,2020-01-12,0
CUST1512,46.0,Male,East,Graduate,Self-Employed,324496.9710070653,126452.69821776662,Other,591.896511984244,1,169,24.06,2018-05-17,0
CUST1513,31.0,Female,East,Primary,Unemployed,239437.58728256138,515858.99600502965,Home,,1,33,29.43,2019-06-23,0
CUST1514,45.0,Male,North,Secondary,Salaried,523361.2366206653,501495.96289153286,Car,841.9473408176716,3,169,6.52,2019-11-20,0
CUST1515,22.0,Male,North,Secondary,Salaried,88899.31561536509,25638.537064270524,Car,624.0179730750883,2,27,10.56,2019-12-20,0
CUST1516,64.0,Female,East,Post-Graduate,Salaried,154726.55170601638,255085.10686415774,Car,489.1170349071563,2,42,26.99,2020-07-21,0
CUST1517,66.0,Female,South,Graduate,Salaried,397720.53717746853,134650.1130547614,Business,501.9901914992194,1,131,22.11,2023-05-02,1
CUST1518,47.0,Male,North,Graduate,Salaried,,154318.49692066343,Education,624.4050225365315,4,48,20.16,2018-11-02,1
CUST1519,63.0,Male,North,Secondary,Salaried,354480.5430750187,466008.45608387166,Home,556.5945673327049,1,9,13.72,2021-08-27,0
CUST1520,69.0,Male,South,Secondary,Self-Employed,171499.94429360356,112707.87329283128,Home,752.6017136083751,4,44,12.06,2019-01-23,0
CUST1521,22.0,Male,West,Graduate,Self-Employed,270834.95568374847,736390.176245193,Home,698.7700874766907,2,143,16.71,2019-12-26,0
CUST1522,29.0,Male,West,Secondary,Salaried,559459.0402852112,69501.12129858544,Car,530.631389840114,2,82,13.14,2023-03-05,0
CUST1523,,Female,South,Secondary,Self-Employed,627230.3034978067,291712.25453218515,Home,568.3254375418948,3,110,21.41,2020-07-03,0
CUST1524,43.0,Male,South,Graduate,Salaried,438127.88842369756,298765.5120437217,Home,766.8098345160788,2,134,16.75,2019-07-03,0
CUST1525,43.0,,North,Primary,Salaried,885670.5038686368,92653.31151268675,Education,693.5211338989182,1,167,10.12,2019-05-21,0
CUST1526,65.0,Male,South,Secondary,Salaried,561539.958275436,118168.29703735915,Business,780.354194107339,1,177,22.59,2019-01-23,0
CUST1527,38.0,Female,South,Secondary,Salaried,282526.2110168291,470147.32327953196,Other,,1,53,30.79,2018-10-20,0
CUST1528,56.0,Male,East,Primary,Salaried,119535425.07318696,378666.6708520504,Other,599.4635507218718,1,127,31.83,2018-06-28,0
CUST1529,53.0,Other,South,Post-Graduate,,190666.34710606656,119782.26097417179,Business,,3,39,23.03,2019-11-03,1
CUST1530,50.0,Male,North,Secondary,Salaried,414619.539223948,210869.1005707431,Home,719.3995746267697,1,110,23.19,2021-12-23,0
CUST1531,47.0,Male,North,Primary,Unemployed,862215.3733679414,35916.13812402077,Business,542.6795332015928,2,76,9.2,2023-03-19,0
CUST1532,,Male,South,Secondary,Salaried,667419.49205347,78534.02540442688,Car,584.6615169540024,5,164,11.76,2022-03-28,1
CUST1533,40.0,Male,North,Graduate,Salaried,1026028.0007825064,186295.74179381246,Education,850.0,0,113,15.12,2022-09-01,0
CUST1534,27.0,Male,North,Secondary,Salaried,368895.5622098031,42473.992980622614,Car,,2,129,22.12,2021-08-28,0
CUST1535,22.0,Male,West,Graduate,Self-Employed,992180.0548566352,483407.1568987582,Business,708.8064781433171,0,75,12.18,2018-03-21,0
CUST1536,53.0,Male,South,Primary,Salaried,393965.04423608544,336467.55748620734,Car,666.6544476268479,0,43,14.1,2020-11-03,0
CUST1537,51.0,Female,South,Primary,Self-Employed,1069766.5975812168,738970.8240164284,Home,692.860676631437,2,95,21.75,2020-12-13,0
CUST1538,69.0,Male,West,Secondary,Salaried,436649.43833434273,315607.38885460526,Car,671.2851352325623,0,41,17.61,2019-03-23,0
CUST1539,48.0,Female,West,Graduate,Salaried,676264.008758344,725030.6824273041,Home,747.5631105060228,1,85,19.43,2020-02-05,1
CUST1540,27.0,Male,South,Graduate,Salaried,,222146.55395940028,Other,,0,136,11.14,2020-12-24,0
CUST1541,36.0,Male,West,Primary,Salaried,393935.8756398109,249209.35223243854,Car,688.2547197301996,2,27,14.01,2021-10-27,0
CUST1542,49.0,Male,South,Graduate,Salaried,504353.85427937796,962750.8399457573,Car,616.6868869477885,1,146,13.0,2019-05-18,0
CUST1543,18.0,Male,South,Post-Graduate,Salaried,958685.2131815046,276895.7757741544,Other,640.1847811335831,1,9,16.44,2019-07-24,0
CUST1544,22.0,Male,South,Secondary,Salaried,408479.946557197,27817.608042806296,Education,569.6856212236983,0,114,13.24,2018-04-06,0
CUST1545,62.0,Male,East,Graduate,Salaried,200278.59084537663,341660.0227570586,Home,656.5899488768331,2,156,12.37,2022-04-06,0
CUST1546,21.0,Male,East,Primary,Salaried,1600464.1401731384,609706.0498042607,Home,,0,22,17.51,2021-07-07,0
CUST1547,33.0,Male,South,Post-Graduate,Unemployed,333747.94167034666,416894.9500120335,Car,,2,31,46.92,2019-08-08,0
CUST1548,41.0,Male,North,Graduate,Salaried,486627.2120318466,239167.32801409872,Business,700.7198760060485,1,28,22.02,2018-09-05,0
CUST1549,33.0,Female,East,Post-Graduate,Self-Employed,885231.0839114531,298155.1215526563,Business,,1,33,6.75,2018-05-07,0
CUST1550,19.0,Female,North,Graduate,Self-Employed,307092.3076505115,1176133.8531571007,Other,594.5939944726518,1,143,19.6,2019-05-14,0
CUST1551,,Female,South,Secondary,Salaried,241658.11348505077,43759.62851726868,Home,599.3463289240821,1,150,12.71,2018-02-15,0
CUST1552,45.0,Female,East,Post-Graduate,Salaried,515164.9285893262,295087.07013253216,Home,786.7290957966047,1,127,10.27,2020-09-08,0
CUST1553,49.0,Male,East,Secondary,Salaried,150867.03444068748,103308.5642347363,Home,584.1888675933717,1,132,23.38,2018-09-25,0
CUST1554,,Male,East,Secondary,Self-Employed,372225.954667339,275475.595172881,Business,823.5851353313305,1,116,17.09,2022-07-22,0
CUST1555,37.0,Female,West,Graduate,Self-Employed,512483.19468024,253883.40858738663,Home,615.3272018435528,1,121,57.01,2022-04-15,0
CUST1556,41.0,Male,South,Graduate,Self-Employed,376257.43735446024,61648.52074290832,Home,615.8164192743832,2,136,15.53,2018-04-04,0
CUST1557,29.0,Male,East,Post-Graduate,Unemployed,,77903.15500626992,Car,738.9966891999619,0,37,14.69,2020-01-06,0
CUST1558,,Male,East,Secondary,Self-Employed,1151420.29072363,262970.4027339216,Car,718.4574070088411,3,46,29.92,2021-09-01,0
CUST1559,52.0,Male,North,Graduate,Salaried,470769.0402689848,54307.39772120689,Education,,2,164,16.63,2019-09-04,0
CUST1560,50.0,Male,North,Graduate,Salaried,1044126.5647256825,97032.72466668894,Car,547.608709343885,3,129,9.69,2018-03-12,0
CUST1561,50.0,Female,North,Primary,Self-Employed,378502.6109141524,470824.77040315943,Car,717.3544799463558,1,8,10.59,2019-08-16,0
CUST1562,68.0,Male,South,Secondary,Salaried,260926.1799830884,119036.48147369671,Car,220.0,1,24,13.95,2019-03-25,0
CUST1563,60.0,Male,East,Secondary,Salaried,519960.7215131885,187387.03838990605,Business,604.6290361896229,0,72,22.85,2023-04-18,0
CUST1564,54.0,Other,West,Secondary,Self-Employed,388686.24312534987,728149.8075355142,Car,811.7031025100755,0,62,31.06,2021-10-22,0
CUST1565,,Male,North,Post-Graduate,Salaried,218238.35700117415,84417.27985489117,Home,696.4744859218164,2,179,24.56,2023-01-10,1
CUST1566,,Male,North,Graduate,Unemployed,1068611.3451371086,143420.85584426546,Home,675.6005624839197,1,84,21.85,2019-09-12,0
CUST1567,18.0,Male,West,Graduate,Self-Employed,304564.4086010194,253141.72800914178,Home,,0,138,28.46,2019-09-06,0
CUST1568,50.0,Female,North,Post-Graduate,Salaried,146655.29338578816,371970.35298233817,Business,,2,99,22.43,2021-12-04,0
CUST1569,57.0,Female,South,Secondary,Unemployed,981561.1882989552,599814.2925124096,Home,592.5975782205281,1,172,10.47,2018-04-01,0
CUST1570,27.0,Male,South,Graduate,Salaried,326903.791342846,637671.0305043858,Other,656.7165190190333,1,155,14.73,2022-03-13,0
CUST1571,60.0,Female,South,Secondary,Salaried,307215.7856241132,394742.6980950429,Home,702.1481176556,0,8,12.71,2020-05-26,0
CUST1572,61.0,Male,North,Graduate,Salaried,153394.36723497376,84799.84140472955,Business,769.2244059031436,2,169,30.91,2019-06-12,0
CUST1573,46.0,Female,North,Secondary,Salaried,,26280.567043185813,Business,618.0555139560662,1,174,10.2,2021-02-07,0
CUST1574,30.0,Female,North,Post-Graduate,Salaried,204089.03989493044,141035.34664982662,Car,602.0696076234714,1,48,10.3,2020-02-14,0
CUST1575,29.0,Female,South,Secondary,Salaried,458203.95860019495,58156.37574669428,Education,715.0998456727455,2,129,17.9,2019-11-03,0
CUST1576,48.0,Male,South,Secondary,Salaried,764954.9280752429,329802.99137673655,Home,670.4871392744132,3,46,43.14,2020-02-04,0
CUST1577,63.0,Other,North,Graduate,Salaried,569793.9936307765,290535.1144225278,Car,545.510792136037,1,33,23.75,2021-01-17,0
CUST1578,19.0,Female,East,Secondary,Self-Employed,426858.31100673514,31241.925698701718,Home,615.7137168632015,1,151,27.68,2022-06-19,0
CUST1579,68.0,Male,West,Graduate,Self-Employed,159372.6556321453,472879.00646673114,Car,667.2762409276345,0,164,9.46,2021-07-19,0
CUST1580,67.0,Female,North,Secondary,Salaried,272165.3591308125,91501.95745834144,Business,669.2057543202011,2,48,22.97,2021-06-24,0
CUST1581,52.0,,South,Graduate,Salaried,495181.7781998855,161508.4302471801,Home,686.2900790983263,2,59,9.43,2018-12-27,0
CUST1582,40.0,Female,East,Secondary,Salaried,275872.90734399017,295605.18449517654,Business,588.9776307967327,0,84,23.7,2019-01-13,0
CUST1583,34.0,Male,North,Primary,Salaried,499826.1795180303,160274.94136926837,Car,670.8289678136697,1,137,7.5,2021-05-14,0
CUST1584,43.0,Female,South,Secondary,Self-Employed,666000.7297809276,165530.19784023147,Car,746.2954863884519,2,117,13.88,2018-12-11,0
CUST1585,25.0,Male,East,Secondary,Self-Employed,788195.7340658633,36970.15702967887,Other,477.86559894979905,0,178,5.89,2023-01-28,0
CUST1586,46.0,Male,West,Secondary,Salaried,211989.57656780037,148308.60951610404,Education,660.2327005852535,2,177,10.57,2020-03-08,0
CUST1587,43.0,,West,Secondary,Salaried,1652810.3393539037,381880.67783214286,Education,563.6620483599658,3,25,8.07,2022-11-19,0
CUST1588,27.0,Male,South,Secondary,Salaried,701157.3505990214,636795.183124638,Education,677.7437817867063,0,82,22.77,2019-03-31,0
CUST1589,43.0,Male,East,Primary,Self-Employed,,153394.4323770363,Other,574.6650575526207,2,154,17.24,2020-06-26,0
CUST1590,51.0,Male,South,Graduate,Salaried,850620.9999097156,157732.2065305213,Home,689.3852174432141,1,34,13.02,2018-03-08,0
CUST1591,68.0,Male,East,Graduate,Unemployed,1828935.502964774,323192.0983599192,Education,793.8645468613422,4,27,17.44,2020-09-13,0
CUST1592,58.0,Male,South,Secondary,Self-Employed,186608.46660176665,735178.0022979032,Car,611.4378614456923,1,9,10.85,2022-05-01,0
CUST1593,24.0,Male,North,Graduate,Salaried,386482.71127372596,97673.17966702589,Home,,2,67,19.32,2020-09-05,0
CUST1594,21.0,Female,East,Graduate,,106185.30466639706,165019.01002241345,Home,647.110405539704,0,63,15.82,2018-02-12,0
CUST1595,67.0,Male,South,Secondary,Unemployed,496625.2117966599,417376.03367029264,Home,702.3077507260624,1,86,51.44,2018-08-17,0
CUST1596,62.0,Female,South,Graduate,,550860.3155267951,255205.782205178,Car,608.6667610211737,0,56,37.22,2023-05-29,0
CUST1597,,Female,West,Secondary,Salaried,432139.0674146602,49298.211702884146,Business,653.3852191181322,3,69,26.32,2023-01-11,0
CUST1598,46.0,Male,North,Graduate,Salaried,298725.3467252482,267035.8074707596,Business,633.1356828247888,1,43,19.03,2022-01-07,0
CUST1599,53.0,Male,South,Primary,Self-Employed,129351.82419359355,71678.03626324466,Car,,1,7,20.29,2018-08-22,0
CUST1600,42.0,Female,North,Graduate,Self-Employed,553557.112476486,198447.66669972095,Home,703.1287925653944,2,174,30.58,2021-05-07,0
CUST1601,38.0,Male,East,Graduate,Self-Employed,1059450.2403299208,208279.11523448216,Home,150.0,0,75,18.99,2019-05-12,0
CUST1602,53.0,Male,East,Primary,Self-Employed,310329.1931942821,542278.7694055319,Car,,3,159,19.59,2020-04-27,0
CUST1603,27.0,Male,South,Secondary,Self-Employed,576099.6668376711,175203.96650923672,Education,702.8555668364082,0,160,12.33,2020-11-21,0
CUST1604,54.0,Female,East,Post-Graduate,Unemployed,172665.83430732944,101932.48827856008,Home,,2,19,11.66,2021-07-11,0
CUST1605,26.0,Male,South,Secondary,Salaried,582059.4319284158,85655.13749666509,Car,788.0957564875084,1,76,15.59,2018-04-23,0
CUST1606,41.0,Male,East,Graduate,Salaried,349399.28186882474,538368.5985111885,Other,635.0699666651108,2,74,4.45,2020-08-30,0
CUST1607,52.0,Other,South,Post-Graduate,Self-Employed,280001.21729896805,66887.05433001256,Education,689.2332470111373,2,8,16.21,2023-01-28,0
CUST1608,66.0,Female,South,Graduate,Self-Employed,280346.555562142,158724.23021696563,Business,677.6495213993421,1,98,14.57,2019-04-04,0
CUST1609,52.0,Male,West,Graduate,,349351.21811556304,71809.28139934008,Education,712.1618303278083,0,149,25.52,2021-07-23,0
CUST1610,65.0,Male,North,Graduate,Salaried,556520.89124507,391036.3857601675,Home,650.4449790559086,2,38,30.34,2021-03-15,0
CUST1611,,Female,North,Graduate,Self-Employed,201330.29141779462,180790.68958093313,Home,661.1595114982379,0,128,59.48,2021-10-12,1
CUST1612,35.0,Male,South,Secondary,Self-Employed,348617.5660449069,128135.9974516079,Business,628.8423234313639,1,138,21.97,2018-01-06,0
CUST1613,66.0,Male,West,Secondary,Salaried,431540.62491660524,132001.69222151898,Education,756.6807004961481,0,40,17.74,2021-09-25,0
CUST1614,56.0,Male,South,Secondary,Salaried,,497997.84908826614,Car,701.7679849738901,1,103,12.39,2020-09-18,0
CUST1615,49.0,Female,North,Post-Graduate,Salaried,1300161.598188223,221732.40660506,Home,702.2989233925906,0,171,9.73,2019-05-09,0
